Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
31,0,483.598,129.858,1168.91,505.395,310.039,1140.48,429.869,428.076,1067.92,522.226,442.731,1100.94,491.546,423.326,1222.73,408.799,445.169,1338.32,394.138,366.258,1329.75,422.399,365.047,1420.09,433.103,-180.625,1180.72,452.821,-358.781,1140.89,384.886,-491.117,1056.39,466.576,-471.203,1108.66,393.541,-414.344,1205.31,312.618,-468.309,1311.68,334.587,-395.878,1316.88,337.763,-416.405,1403.96,,,,361.592,-15.879,1140.83,346.414,-7.8869,1039.11
32,0,483.584,129.86,1168.93,505.534,309.95,1140.27,429.883,428.114,1068.04,522.241,442.707,1101.04,491.521,423.295,1222.81,408.829,445.115,1338.43,394.11,366.203,1329.83,422.384,364.945,1420.16,433.106,-180.632,1180.72,452.826,-358.768,1140.87,384.927,-491.134,1056.39,466.617,-471.216,1108.66,393.587,-414.396,1205.3,312.639,-468.345,1311.66,334.587,-395.904,1316.86,337.785,-416.451,1403.95,,,,361.588,-15.9196,1140.83,346.401,-7.87577,1039.1
33,0,483.564,129.87,1168.95,505.553,309.918,1140.32,429.858,428.095,1068.15,522.227,442.722,1101.13,491.503,423.238,1222.91,408.86,445.036,1338.56,394.127,366.173,1329.91,422.379,364.846,1420.23,433.121,-180.644,1180.71,452.874,-358.768,1140.85,384.965,-491.15,1056.37,466.662,-471.207,1108.65,393.645,-414.41,1205.29,312.673,-468.386,1311.66,334.626,-395.931,1316.84,337.826,-416.482,1403.94,,,,361.595,-15.9188,1140.83,346.404,-7.88305,1039.09
34,0,483.56,129.835,1168.97,505.561,309.884,1140.37,429.819,428.084,1068.24,522.205,442.73,1101.24,491.511,423.208,1223,408.88,444.983,1338.67,394.147,366.118,1330,422.509,364.516,1420.39,433.11,-180.65,1180.71,452.893,-358.769,1140.84,384.995,-491.16,1056.37,466.697,-471.203,1108.63,393.618,-414.404,1205.25,312.726,-468.42,1311.67,334.663,-395.966,1316.86,337.882,-416.512,1403.95,,,,361.606,-15.931,1140.81,346.405,-7.89036,1039.09
35,0,483.707,129.661,1168.99,505.562,309.862,1140.44,429.698,428.513,1068.45,522.173,442.731,1101.33,491.518,423.177,1223.09,408.893,444.924,1338.79,394.186,366.027,1330.11,422.57,364.449,1420.49,433.121,-180.663,1180.72,452.927,-358.784,1140.84,385.049,-491.177,1056.39,466.734,-471.207,1108.63,393.714,-414.448,1205.3,312.78,-468.454,1311.7,334.73,-396.017,1316.88,337.949,-416.546,1403.97,,,,361.623,-15.9492,1140.83,346.43,-7.90647,1039.11
36,0,483.823,129.532,1169.03,505.569,309.813,1140.51,429.67,428.605,1068.58,522.142,442.732,1101.41,491.504,423.135,1223.16,408.901,444.879,1338.9,394.25,365.958,1330.21,422.66,364.401,1420.58,433.153,-180.685,1180.73,452.974,-358.798,1140.84,385.07,-491.209,1056.43,466.763,-471.217,1108.63,393.744,-414.476,1205.31,312.847,-468.486,1311.74,334.77,-396.05,1316.91,338.034,-416.579,1403.99,,,,361.646,-15.9453,1140.82,346.45,-7.88218,1039.13
37,0,483.933,129.407,1169.05,505.55,309.816,1140.56,429.63,428.548,1068.66,522.078,442.74,1101.48,491.495,423.085,1223.21,408.921,444.809,1338.99,394.295,365.868,1330.29,422.738,364.34,1420.66,433.201,-180.702,1180.73,453.048,-358.835,1140.85,385.086,-491.228,1056.46,466.793,-471.218,1108.63,393.774,-414.473,1205.32,312.916,-468.52,1311.75,334.822,-396.075,1316.93,338.105,-416.607,1403.99,,,,361.661,-15.9745,1140.84,346.434,-7.90032,1039.18
38,0,484.044,129.306,1169.08,505.538,309.807,1140.61,429.57,428.51,1068.74,522.02,442.738,1101.55,491.467,423.066,1223.27,408.94,444.736,1339.06,394.347,365.77,1330.38,422.818,364.26,1420.74,433.218,-180.695,1180.73,453.061,-358.827,1140.85,385.105,-491.222,1056.46,466.816,-471.23,1108.63,393.782,-414.485,1205.34,312.979,-468.553,1311.78,334.858,-396.097,1316.94,338.164,-416.631,1404,,,,361.688,-15.989,1140.84,346.443,-7.93056,1039.17
39,0,484.133,129.19,1169.09,505.519,309.793,1140.63,429.517,428.515,1068.8,521.961,442.762,1101.61,491.465,423.06,1223.31,408.982,444.67,1339.13,394.394,365.723,1330.43,422.877,364.174,1420.8,433.252,-180.681,1180.74,453.069,-358.824,1140.84,385.114,-491.198,1056.46,466.833,-471.227,1108.62,393.743,-414.46,1205.29,313.027,-468.577,1311.78,334.865,-396.113,1316.93,338.218,-416.663,1404,,,,361.706,-15.9851,1140.84,346.432,-7.90398,1039.18
40,0,484.225,129.116,1169.14,505.377,309.882,1140.93,429.464,428.544,1068.87,521.921,442.759,1101.64,491.463,423.002,1223.35,409.028,444.602,1339.23,394.421,365.659,1330.47,422.928,364.067,1420.84,433.272,-180.666,1180.76,453.063,-358.802,1140.83,385.124,-491.224,1056.49,466.854,-471.214,1108.61,393.777,-414.483,1205.31,313.074,-468.61,1311.78,334.885,-396.128,1316.93,338.257,-416.704,1404.01,,,,361.741,-15.9966,1140.86,346.483,-7.91536,1039.18
